brightness_k,frp_mw,firms_confidence_pct,daynight,observation_count_7d,persistence_hours_7d,frp_trend_pct,industrial_proximity_km,refinery_proximity_km,mine_proximity_km,forest_proximity_km,cropland_proximity_km,population_5km,land_cover,label
360.19,19.18,85,1,14,39.7,-12.29,0.19,3.12,12.18,65.34,34.16,7352,Built-up,Industrial Thermal Source
367.0,14.2,91,1,18,138.58,14.57,2.59,3.44,27.82,85.32,27.92,299,Built-up,Industrial Thermal Source
339.63,35.16,91,1,11,117.92,18.45,1.23,3.02,39.71,57.98,61.96,2319,Built-up,Industrial Thermal Source
358.96,13.06,97,1,25,149.44,11.55,1.23,3.37,40.55,55.39,63.54,808,Built-up,Industrial Thermal Source
345.69,7.53,89,1,14,63.89,19.15,0.72,2.69,34.54,54.92,42.85,4576,Industrial,Industrial Thermal Source
367.0,2.33,88,1,18,133.42,17.76,0.29,5.76,39.23,64.02,53.23,4429,Built-up,Industrial Thermal Source
352.57,50.05,99,1,13,96.87,8.08,2.96,5.04,42.8,45.56,46.67,9271,Built-up,Industrial Thermal Source
367.0,15.17,100,1,19,89.09,10.33,0.74,4.38,30.44,25.33,58.53,1162,Built-up,Industrial Thermal Source
359.76,27.13,84,1,12,35.76,-8.19,0.9,6.43,43.97,43.19,23.79,2346,Built-up,Industrial Thermal Source
360.21,23.68,87,1,11,128.65,-7.69,1.92,7.96,42.22,48.11,17.82,886,Built-up,Industrial Thermal Source
331.87,6.6,88,1,7,128.06,1.71,1.92,8.29,17.18,52.03,65.38,7712,Industrial,Industrial Thermal Source
359.62,89.55,75,1,18,131.35,4.61,1.67,9.36,9.43,37.05,61.12,4809,Built-up,Industrial Thermal Source
328.94,16.43,91,1,18,131.47,-0.1,0.11,8.81,29.63,95.51,40.97,2318,Industrial,Industrial Thermal Source
340.1,10.97,90,1,28,123.44,20.55,1.65,7.16,22.37,65.08,31.44,2604,Built-up,Industrial Thermal Source
330.98,19.93,96,1,22,80.84,10.96,1.53,4.33,9.92,96.4,13.28,1650,Built-up,Industrial Thermal Source
303.49,43.08,96,1,9,142.49,9.45,1.17,7.25,36.32,80.66,24.33,213,Industrial,Industrial Thermal Source
347.24,6.29,81,1,19,80.11,12.99,2.89,3.52,38.94,54.94,72.44,6475,Built-up,Industrial Thermal Source
323.09,4.75,87,1,24,131.66,14.05,1.43,7.03,8.41,92.11,15.17,1759,Industrial,Industrial Thermal Source
342.14,44.22,91,1,23,165.57,3.74,1.06,6.03,12.33,93.26,45.63,7377,Built-up,Industrial Thermal Source
329.3,18.33,98,1,17,81.46,11.02,1.78,6.3,10.95,94.04,18.71,14873,Built-up,Industrial Thermal Source
337.07,36.13,100,1,12,77.44,-2.65,0.61,7.79,21.79,72.96,65.85,910,Built-up,Industrial Thermal Source
352.99,5.84,85,1,22,109.51,4.44,0.95,1.21,35.99,71.55,69.72,3300,Industrial,Industrial Thermal Source
354.36,99.28,99,1,9,49.52,8.84,0.45,7.85,27.43,69.03,73.97,3559,Built-up,Industrial Thermal Source
341.55,126.77,86,1,24,114.04,13.06,2.93,2.4,28.22,22.51,31.23,977,Industrial,Industrial Thermal Source
340.05,9.67,87,1,10,106.04,8.94,2.72,0.44,26.19,32.5,34.44,7877,Built-up,Industrial Thermal Source
334.84,27.21,85,1,19,76.77,10.24,0.41,7.39,23.08,72.69,28.99,3011,Industrial,Industrial Thermal Source
345.36,383.65,96,1,10,105.48,-5.98,0.47,0.56,44.93,85.37,13.94,3056,Industrial,Industrial Thermal Source
316.36,11.05,94,1,13,36.28,9.08,1.36,6.01,29.19,96.29,75.32,1301,Industrial,Industrial Thermal Source
332.38,73.2,94,1,20,138.04,0.31,1.31,9.02,44.13,62.52,21.4,3647,Built-up,Industrial Thermal Source
349.0,9.05,95,1,18,58.25,0.22,2.12,4.37,37.27,79.85,42.67,3262,Built-up,Industrial Thermal Source
364.83,21.74,86,1,15,161.84,2.16,2.5,4.36,22.54,38.64,28.84,2333,Built-up,Industrial Thermal Source
352.98,32.75,98,1,10,144.32,17.13,0.33,5.07,15.97,75.67,37.94,2260,Industrial,Industrial Thermal Source
348.18,50.61,79,1,24,135.27,1.74,1.99,5.99,28.58,83.77,29.97,1610,Industrial,Industrial Thermal Source
341.54,49.54,80,1,15,167.98,22.62,1.58,1.62,22.27,98.15,13.02,3435,Industrial,Industrial Thermal Source
339.82,12.41,83,1,16,85.0,16.59,1.5,6.0,23.6,61.12,57.01,2623,Built-up,Industrial Thermal Source
349.18,72.11,89,1,27,45.93,18.23,0.88,3.66,8.26,61.76,32.78,1538,Industrial,Industrial Thermal Source
360.63,40.29,98,1,6,27.55,9.03,0.65,3.24,42.95,57.47,31.4,13986,Built-up,Industrial Thermal Source
328.78,3.35,75,1,27,89.45,-1.02,2.52,8.74,36.01,27.9,73.18,4674,Industrial,Industrial Thermal Source
367.0,23.95,91,1,25,128.08,18.7,2.59,2.55,22.38,66.57,56.84,5832,Industrial,Industrial Thermal Source
351.61,173.33,84,1,8,39.01,-6.0,0.56,7.6,15.42,27.53,29.3,901,Industrial,Industrial Thermal Source
336.53,19.55,94,1,24,110.11,-3.97,0.67,5.84,41.66,79.49,74.87,865,Built-up,Industrial Thermal Source
319.84,11.64,91,1,13,159.42,-1.49,0.48,5.89,30.07,26.11,33.78,1680,Built-up,Industrial Thermal Source
367.0,15.23,96,1,25,90.76,2.07,0.27,6.39,25.31,40.26,76.94,11577,Industrial,Industrial Thermal Source
327.46,8.44,86,1,10,101.95,9.4,1.29,7.62,20.45,45.92,73.38,4187,Built-up,Industrial Thermal Source
355.72,95.8,88,1,28,90.46,13.8,2.96,8.86,27.97,20.79,79.59,2874,Built-up,Industrial Thermal Source
343.3,21.18,88,1,22,130.69,6.99,2.37,0.79,42.85,34.99,31.41,18874,Built-up,Industrial Thermal Source
326.56,46.93,87,1,11,154.73,-3.24,0.38,5.16,20.01,34.14,57.81,8968,Industrial,Industrial Thermal Source
340.62,31.35,100,1,27,106.87,0.28,1.02,5.52,25.33,89.8,32.52,1410,Built-up,Industrial Thermal Source
333.09,4.12,99,1,8,24.61,-0.4,2.54,5.1,10.25,80.2,76.03,2391,Industrial,Industrial Thermal Source
363.48,16.92,90,1,7,115.59,10.94,0.79,7.97,10.88,41.96,59.23,568,Industrial,Industrial Thermal Source
353.49,24.27,89,1,24,126.05,10.62,0.25,2.31,17.94,69.24,32.28,5534,Built-up,Industrial Thermal Source
327.03,151.49,87,1,16,34.85,12.41,1.89,9.6,7.08,28.5,51.57,5729,Industrial,Industrial Thermal Source
352.18,14.31,89,1,20,73.82,3.19,2.43,8.75,30.45,71.53,27.57,4290,Industrial,Industrial Thermal Source
342.71,29.54,83,1,15,41.67,16.65,0.21,6.55,38.21,29.73,14.71,11154,Built-up,Industrial Thermal Source
339.34,6.12,93,1,18,128.33,20.48,1.86,2.05,17.7,93.96,17.43,1220,Built-up,Industrial Thermal Source
329.45,19.52,100,1,13,24.51,-2.49,0.75,8.54,17.44,49.13,64.17,2249,Industrial,Industrial Thermal Source
360.07,186.58,87,1,17,32.62,-9.9,2.07,6.19,22.03,33.93,29.63,2493,Industrial,Industrial Thermal Source
329.47,16.47,94,1,6,126.79,4.9,1.19,3.32,39.61,97.29,47.78,1256,Industrial,Industrial Thermal Source
335.35,8.85,92,1,19,120.7,5.35,2.71,2.63,35.95,27.55,50.89,5452,Built-up,Industrial Thermal Source
334.75,14.98,86,1,22,59.55,13.86,0.88,4.04,40.9,77.13,27.5,2212,Built-up,Industrial Thermal Source
350.7,21.49,92,1,10,81.3,6.21,2.33,1.43,9.07,54.74,24.03,3533,Built-up,Industrial Thermal Source
353.33,32.72,95,1,11,137.52,7.46,0.69,7.88,40.0,37.4,20.62,1114,Built-up,Industrial Thermal Source
367.0,51.43,86,1,26,138.84,17.1,0.32,0.83,19.56,25.66,73.15,21347,Built-up,Industrial Thermal Source
332.42,30.3,86,1,23,92.15,3.5,1.06,6.06,27.46,93.08,28.94,1302,Industrial,Industrial Thermal Source
340.76,12.19,89,1,9,45.35,-5.06,1.37,3.71,16.32,39.28,68.8,2070,Built-up,Industrial Thermal Source
360.07,27.52,82,1,12,86.15,-5.97,2.56,2.67,34.51,71.9,68.81,3711,Built-up,Industrial Thermal Source
338.54,60.04,90,1,19,32.75,18.9,0.5,9.94,36.9,94.51,54.41,3621,Built-up,Industrial Thermal Source
356.55,31.01,92,1,16,123.34,-2.07,1.78,0.52,8.38,97.4,12.33,5432,Industrial,Industrial Thermal Source
319.91,4.13,90,1,20,87.56,5.35,0.51,2.1,19.97,66.06,35.19,828,Built-up,Industrial Thermal Source
336.3,4.09,83,1,18,161.89,1.13,1.11,4.57,33.91,89.96,45.01,1712,Industrial,Industrial Thermal Source
335.15,13.25,90,1,15,64.28,-1.35,0.67,2.17,37.63,22.92,40.49,1427,Built-up,Industrial Thermal Source
351.56,21.95,84,1,24,98.11,20.2,0.83,0.79,10.81,27.19,33.1,8062,Built-up,Industrial Thermal Source
314.97,34.66,84,1,6,166.02,6.52,1.9,1.41,44.94,62.24,14.95,5962,Built-up,Industrial Thermal Source
324.99,14.37,76,1,19,31.65,17.13,1.73,3.38,35.6,40.44,16.35,2625,Built-up,Industrial Thermal Source
322.02,46.4,84,1,21,147.33,10.82,2.67,9.17,16.3,96.94,74.16,976,Industrial,Industrial Thermal Source
335.5,54.96,97,1,13,160.26,-1.55,0.14,5.25,8.51,91.76,23.99,4355,Built-up,Industrial Thermal Source
337.63,33.3,92,1,27,39.2,9.15,1.47,7.03,15.79,81.18,12.03,1743,Built-up,Industrial Thermal Source
335.86,120.58,91,1,15,66.16,1.51,0.48,7.55,34.45,21.31,29.74,18302,Industrial,Industrial Thermal Source
367.0,63.51,82,1,25,109.87,14.03,1.09,6.54,43.53,38.08,15.72,1885,Built-up,Industrial Thermal Source
364.94,11.51,89,1,9,121.78,11.82,2.71,4.43,16.51,24.61,38.91,3120,Industrial,Industrial Thermal Source
336.97,66.18,86,1,16,147.59,9.59,2.4,2.37,7.41,75.51,76.01,16685,Industrial,Industrial Thermal Source
330.55,29.71,84,1,18,43.34,15.24,0.84,0.99,43.45,38.35,27.84,4478,Built-up,Industrial Thermal Source
335.34,8.64,86,1,20,33.85,4.37,0.28,4.92,32.43,69.13,69.79,2443,Industrial,Industrial Thermal Source
361.33,27.74,84,1,10,36.14,5.89,1.23,1.72,36.13,33.34,15.24,8309,Industrial,Industrial Thermal Source
312.69,32.44,92,1,16,139.22,0.74,2.88,9.5,17.68,81.25,50.98,1352,Built-up,Industrial Thermal Source
339.2,19.74,88,1,22,56.27,13.25,0.47,8.05,10.28,64.76,58.41,14051,Industrial,Industrial Thermal Source
353.67,40.27,94,1,11,106.79,4.61,2.02,7.12,43.86,44.54,36.16,1211,Built-up,Industrial Thermal Source
333.95,29.12,84,1,23,44.71,2.84,2.41,6.71,39.01,43.88,67.03,1277,Built-up,Industrial Thermal Source
335.3,120.03,99,1,13,54.99,7.16,2.49,8.67,8.69,49.65,26.06,7343,Built-up,Industrial Thermal Source
331.25,15.87,79,1,26,72.45,24.61,0.26,4.94,31.85,53.41,77.32,6884,Built-up,Industrial Thermal Source
335.86,72.13,100,1,19,87.64,17.14,2.79,1.05,7.27,93.15,40.6,4334,Industrial,Industrial Thermal Source
352.76,21.46,84,1,11,133.76,3.67,1.9,2.61,7.28,93.37,54.59,4818,Built-up,Industrial Thermal Source
331.47,86.94,82,1,23,111.92,-4.81,3.0,6.22,13.89,21.6,74.5,2176,Industrial,Industrial Thermal Source
360.31,14.06,93,1,6,77.2,2.25,2.41,5.12,42.12,67.9,70.0,881,Built-up,Industrial Thermal Source
331.38,8.37,83,1,24,84.22,6.0,0.81,8.92,10.12,92.42,68.68,3656,Industrial,Industrial Thermal Source
367.0,19.35,98,1,13,165.65,10.7,2.77,3.3,29.74,66.32,41.37,1856,Industrial,Industrial Thermal Source
344.72,15.85,99,1,14,166.0,-0.69,0.17,9.59,35.74,97.1,18.02,8093,Industrial,Industrial Thermal Source
340.02,9.04,87,1,11,62.8,0.54,2.02,4.76,43.21,71.08,61.8,2635,Industrial,Industrial Thermal Source
347.96,12.45,90,1,22,114.98,10.72,0.77,3.34,31.45,48.54,28.81,1587,Industrial,Industrial Thermal Source
342.26,112.45,97,1,19,93.16,15.94,0.72,2.86,20.5,55.31,35.87,5546,Built-up,Industrial Thermal Source
333.16,18.05,85,1,18,118.59,15.33,2.41,4.15,7.32,52.31,60.79,1054,Built-up,Industrial Thermal Source
355.56,33.3,91,1,28,26.78,7.28,2.73,7.95,29.35,88.91,41.49,2908,Built-up,Industrial Thermal Source
367.0,63.53,85,1,14,34.94,8.18,1.71,2.34,26.1,45.63,53.05,2562,Industrial,Industrial Thermal Source
350.33,36.0,94,1,6,82.16,20.33,2.48,8.7,30.27,51.17,35.68,4090,Industrial,Industrial Thermal Source
367.0,7.76,96,1,27,162.17,7.0,2.25,6.17,9.86,60.57,71.55,7165,Industrial,Industrial Thermal Source
361.71,29.52,83,1,26,93.17,7.63,0.27,1.85,43.96,58.95,59.65,1656,Built-up,Industrial Thermal Source
348.25,19.19,100,1,16,27.19,0.21,1.35,8.03,10.73,47.72,43.96,2073,Industrial,Industrial Thermal Source
333.82,17.35,84,1,25,111.74,12.58,0.2,2.72,15.61,80.27,39.25,29894,Built-up,Industrial Thermal Source
347.1,203.96,90,1,22,99.33,14.29,1.22,2.14,14.44,55.33,21.81,1071,Industrial,Industrial Thermal Source
366.09,26.42,91,1,11,60.1,9.23,1.98,3.64,15.35,99.39,24.3,19008,Industrial,Industrial Thermal Source
326.45,19.88,82,1,23,24.48,-2.16,1.24,1.81,29.28,79.41,62.39,4191,Industrial,Industrial Thermal Source
347.41,25.35,84,1,19,68.69,20.29,0.55,3.83,30.4,53.19,24.9,6719,Industrial,Industrial Thermal Source
328.45,43.69,94,1,18,106.7,10.38,2.88,0.45,11.84,64.73,47.83,2748,Industrial,Industrial Thermal Source
349.73,15.17,78,1,12,33.21,19.68,1.1,2.25,13.99,24.46,36.95,1314,Built-up,Industrial Thermal Source
356.36,12.37,88,1,15,126.06,20.32,1.58,9.99,11.28,77.83,31.8,802,Industrial,Industrial Thermal Source
344.28,7.44,100,1,6,51.95,-12.63,0.4,8.91,7.22,57.68,34.24,3581,Industrial,Industrial Thermal Source
343.56,35.15,93,1,24,113.24,7.29,2.69,3.0,10.42,73.97,51.41,37234,Built-up,Industrial Thermal Source
347.31,23.69,100,1,13,76.18,7.08,0.26,2.93,14.63,47.77,31.56,5364,Built-up,Industrial Thermal Source
358.67,14.42,84,1,25,160.64,11.3,2.16,8.27,23.87,91.13,75.39,7949,Industrial,Industrial Thermal Source
355.73,38.7,97,1,9,161.48,13.86,2.11,3.51,13.47,73.26,67.65,938,Industrial,Industrial Thermal Source
336.33,34.39,86,1,17,95.14,17.14,1.08,9.24,24.5,64.15,77.76,2641,Built-up,Industrial Thermal Source
348.15,26.77,94,1,17,30.49,17.57,2.71,8.97,35.18,90.09,53.1,3671,Built-up,Industrial Thermal Source
367.0,8.99,82,1,27,25.91,3.87,0.51,5.27,32.76,73.07,56.25,4541,Industrial,Industrial Thermal Source
342.19,42.07,88,1,16,66.75,0.51,2.1,6.1,7.77,76.85,68.71,2332,Built-up,Industrial Thermal Source
344.11,8.32,85,1,13,142.31,5.66,2.68,6.67,30.74,54.95,56.01,2045,Built-up,Industrial Thermal Source
330.32,26.08,82,1,22,56.23,13.85,0.83,1.35,44.35,37.86,29.09,769,Built-up,Industrial Thermal Source
338.68,21.86,81,1,10,140.89,12.58,2.52,5.76,9.93,96.74,54.71,6009,Industrial,Industrial Thermal Source
327.18,78.52,94,1,22,26.37,9.5,2.81,7.16,21.06,43.29,70.44,755,Built-up,Industrial Thermal Source
342.85,4.24,80,1,21,166.01,0.4,2.64,9.6,17.38,32.22,73.91,1378,Built-up,Industrial Thermal Source
343.44,7.56,69,1,21,25.23,21.12,0.56,4.43,19.04,36.21,77.53,3171,Built-up,Industrial Thermal Source
325.65,151.79,95,1,22,120.26,8.27,2.57,8.94,18.85,32.37,36.52,1928,Industrial,Industrial Thermal Source
359.23,54.66,100,1,28,106.81,8.33,0.61,5.8,21.35,78.19,24.61,1875,Built-up,Industrial Thermal Source
344.2,39.42,94,1,6,102.16,1.05,1.73,7.34,27.6,22.7,78.81,1147,Built-up,Industrial Thermal Source
325.04,24.07,88,1,19,69.16,0.82,0.81,1.34,30.97,92.18,43.89,5161,Industrial,Industrial Thermal Source
294.63,105.39,93,1,15,31.04,0.6,1.06,3.93,34.07,25.0,54.02,1850,Built-up,Industrial Thermal Source
356.99,18.58,80,1,13,81.0,11.31,2.45,1.83,11.84,34.37,52.77,671,Industrial,Industrial Thermal Source
357.0,13.52,86,1,16,102.91,-4.21,2.0,5.46,24.72,30.11,78.15,811,Industrial,Industrial Thermal Source
326.54,16.25,87,1,15,59.48,1.02,1.52,4.76,7.6,20.9,34.68,3747,Industrial,Industrial Thermal Source
350.84,22.44,76,1,20,47.69,1.25,1.62,8.28,25.36,23.53,44.63,5402,Built-up,Industrial Thermal Source
367.0,9.24,93,1,27,44.3,-7.94,1.98,9.62,40.93,72.27,14.18,7552,Industrial,Industrial Thermal Source
356.25,12.94,100,1,17,133.32,14.0,0.36,4.41,27.74,96.63,30.48,389,Industrial,Industrial Thermal Source
350.97,13.25,72,1,20,114.89,-0.66,0.36,6.32,14.96,48.75,54.79,3916,Built-up,Industrial Thermal Source
356.22,12.88,90,1,24,65.65,-4.01,0.47,2.57,43.89,97.81,74.98,2241,Industrial,Industrial Thermal Source
342.41,26.62,97,1,16,122.9,20.29,0.45,5.69,38.78,44.82,55.94,471,Industrial,Industrial Thermal Source
333.92,9.84,84,1,11,63.03,-0.84,2.23,6.23,27.17,24.01,75.26,1726,Built-up,Industrial Thermal Source
350.27,15.29,80,1,12,43.24,19.14,1.72,2.21,25.1,72.24,72.21,11751,Industrial,Industrial Thermal Source
342.05,19.28,97,1,10,39.05,1.06,1.42,8.61,12.63,85.82,13.98,2042,Built-up,Industrial Thermal Source
347.58,78.87,85,1,25,110.96,11.7,1.19,2.36,15.44,23.21,20.57,10024,Industrial,Industrial Thermal Source
345.65,206.22,93,1,22,114.46,-1.45,2.15,7.8,32.31,72.58,35.79,632,Industrial,Industrial Thermal Source
339.0,31.89,100,1,14,135.92,8.91,2.1,3.25,16.42,64.43,58.94,3894,Built-up,Industrial Thermal Source
350.53,7.22,100,1,23,77.1,10.57,1.08,2.07,33.5,87.25,67.94,1913,Built-up,Industrial Thermal Source
335.67,17.01,92,1,19,68.03,3.85,1.44,8.25,36.4,84.57,42.45,3178,Built-up,Industrial Thermal Source
366.5,9.84,91,1,24,27.27,15.93,1.84,8.98,34.32,78.58,18.35,1918,Built-up,Industrial Thermal Source
351.09,58.94,91,1,27,60.07,13.11,2.03,8.48,29.0,83.81,26.39,1655,Industrial,Industrial Thermal Source
330.03,12.21,83,1,16,117.35,18.51,1.53,3.16,23.77,69.15,54.21,8253,Built-up,Industrial Thermal Source
321.89,9.37,92,1,20,74.64,5.52,0.14,6.76,13.57,37.23,12.66,2554,Built-up,Industrial Thermal Source
335.97,21.64,90,1,8,73.88,7.1,0.26,5.48,41.94,54.95,12.52,29317,Industrial,Industrial Thermal Source
332.06,12.28,96,1,17,138.03,3.98,1.04,2.75,30.35,43.81,73.83,6431,Industrial,Industrial Thermal Source
346.2,8.74,97,1,27,38.29,13.2,1.14,9.15,24.73,51.8,70.69,3925,Built-up,Industrial Thermal Source
355.29,3.93,100,1,26,113.98,-1.1,2.42,9.98,44.69,36.31,74.93,4979,Built-up,Industrial Thermal Source
339.14,13.86,84,1,26,30.06,-6.37,0.86,3.92,19.95,63.02,28.55,4058,Industrial,Industrial Thermal Source
351.82,8.08,95,1,9,84.92,11.06,2.42,9.83,26.99,43.86,23.04,1217,Industrial,Industrial Thermal Source
331.37,7.95,98,1,22,125.05,10.92,2.74,4.34,15.33,65.85,49.96,3640,Industrial,Industrial Thermal Source
332.89,40.42,85,1,19,76.26,11.85,1.91,5.46,38.15,63.98,18.26,513,Industrial,Industrial Thermal Source
335.93,34.2,100,1,20,130.21,9.77,2.33,6.5,39.44,39.75,31.94,11636,Built-up,Industrial Thermal Source
347.13,91.41,84,1,19,112.24,10.13,2.18,3.81,8.78,25.15,65.53,1240,Built-up,Industrial Thermal Source
367.0,3.66,90,1,21,83.87,-3.8,2.55,3.34,42.92,82.65,79.09,1050,Built-up,Industrial Thermal Source
348.76,99.8,84,1,26,72.74,3.19,2.08,3.4,25.75,46.81,69.76,6595,Industrial,Industrial Thermal Source
352.76,11.5,100,1,13,114.32,10.72,1.27,0.65,30.53,28.09,22.68,1174,Built-up,Industrial Thermal Source
357.61,43.4,88,1,22,153.78,6.37,1.49,3.24,32.16,44.5,43.75,300,Industrial,Industrial Thermal Source
362.82,11.24,88,1,14,128.24,0.15,2.61,3.62,35.63,77.45,16.64,1503,Built-up,Industrial Thermal Source
359.86,26.26,86,1,6,81.23,1.95,1.84,7.12,42.52,62.79,54.19,8455,Built-up,Industrial Thermal Source
341.89,135.5,100,1,26,120.5,7.63,0.17,0.96,12.54,59.44,46.58,4128,Built-up,Industrial Thermal Source
361.93,10.72,90,1,6,85.41,0.07,0.99,4.64,10.36,39.25,77.9,2327,Built-up,Industrial Thermal Source
332.94,23.44,87,1,8,39.37,9.91,2.53,0.78,34.37,86.21,64.64,3632,Built-up,Industrial Thermal Source
357.07,16.6,94,1,10,42.82,0.65,2.85,5.93,44.0,92.91,31.2,784,Built-up,Industrial Thermal Source
320.9,28.69,94,1,11,104.17,9.42,2.69,7.69,44.23,40.49,78.39,2793,Built-up,Industrial Thermal Source
362.81,29.09,91,1,26,122.8,-2.87,2.65,2.58,7.9,24.69,63.17,3806,Industrial,Industrial Thermal Source
351.81,82.14,100,1,14,82.09,3.66,0.47,5.2,36.36,63.39,14.19,1385,Built-up,Industrial Thermal Source
350.76,9.18,100,1,11,26.46,-6.25,2.61,3.62,25.15,23.66,71.6,1611,Industrial,Industrial Thermal Source
367.0,35.31,85,1,26,163.55,4.5,1.32,6.47,32.36,87.44,25.66,3035,Industrial,Industrial Thermal Source
345.61,7.37,85,1,13,165.94,10.02,2.06,0.52,42.4,94.45,52.16,1371,Industrial,Industrial Thermal Source
347.26,4.79,91,1,16,40.71,7.46,0.22,3.03,11.22,42.67,38.44,7476,Built-up,Industrial Thermal Source
336.09,39.75,90,1,11,153.6,0.38,0.75,4.43,41.7,35.11,62.44,3174,Built-up,Industrial Thermal Source
367.0,38.14,96,1,8,157.99,-0.38,0.44,8.76,40.25,89.85,48.67,2295,Built-up,Industrial Thermal Source
332.63,10.0,91,1,18,70.72,2.89,1.53,2.16,12.32,99.46,43.94,1382,Industrial,Industrial Thermal Source
337.73,15.8,97,1,19,144.94,16.93,1.21,6.47,38.33,33.36,39.17,31975,Industrial,Industrial Thermal Source
344.69,24.85,91,1,14,139.96,12.76,0.8,5.61,39.75,85.93,75.76,3074,Industrial,Industrial Thermal Source
343.79,12.77,78,1,21,163.51,1.0,1.13,8.75,30.95,61.74,22.48,3370,Built-up,Industrial Thermal Source
319.51,19.6,91,1,9,161.2,-1.41,0.32,1.87,29.27,96.05,77.44,19100,Built-up,Industrial Thermal Source
347.21,32.27,89,1,27,83.84,14.0,0.42,3.19,12.32,34.31,53.58,836,Industrial,Industrial Thermal Source
359.54,9.23,79,0,18,69.7,6.65,1.46,6.55,16.92,87.41,61.71,1336,Built-up,Industrial Thermal Source
327.07,14.58,90,1,24,70.9,19.27,0.18,0.43,20.38,53.28,39.7,5218,Industrial,Industrial Thermal Source
364.88,5.49,87,1,23,148.49,1.02,2.35,9.6,23.14,50.8,50.48,4544,Built-up,Industrial Thermal Source
364.7,36.97,81,1,15,114.22,4.49,2.25,4.83,7.36,83.86,37.59,3198,Built-up,Industrial Thermal Source
367.0,31.94,95,1,16,78.57,0.15,1.36,2.3,44.58,65.87,30.07,1210,Industrial,Industrial Thermal Source
322.18,20.3,79,1,9,67.37,2.61,2.06,8.06,13.93,90.61,33.59,1892,Industrial,Industrial Thermal Source
353.09,16.89,90,1,22,40.55,8.18,1.82,4.6,19.51,53.37,54.11,9580,Built-up,Industrial Thermal Source
324.9,265.29,94,1,12,156.08,-8.46,0.69,3.45,12.19,84.09,39.85,1093,Built-up,Industrial Thermal Source
367.0,30.14,91,1,27,61.58,17.75,2.44,1.76,10.48,49.44,73.15,1159,Industrial,Industrial Thermal Source
358.27,8.64,96,1,27,140.64,7.93,0.81,9.59,42.11,85.54,51.32,9986,Industrial,Industrial Thermal Source
347.41,10.97,83,1,17,167.08,-0.47,2.08,4.04,34.01,85.93,39.65,13366,Built-up,Industrial Thermal Source
342.34,25.9,90,1,21,125.73,6.87,2.73,4.94,18.97,95.2,52.01,9611,Industrial,Industrial Thermal Source
320.95,18.18,83,1,18,155.13,5.89,1.55,2.54,15.63,77.49,43.17,2295,Built-up,Industrial Thermal Source
338.01,26.61,92,1,26,89.04,-7.83,1.04,6.04,22.41,84.55,34.06,970,Built-up,Industrial Thermal Source
356.54,16.99,82,1,17,120.35,15.93,0.31,4.39,15.95,92.78,64.54,992,Industrial,Industrial Thermal Source
367.0,10.88,82,1,23,159.05,3.37,1.15,8.41,33.18,62.94,42.48,1567,Industrial,Industrial Thermal Source
361.77,24.84,88,1,14,137.11,15.57,1.4,7.26,29.01,27.34,58.77,587,Built-up,Industrial Thermal Source
362.97,37.93,96,1,13,108.38,16.86,2.72,2.77,32.35,49.08,59.03,567,Built-up,Industrial Thermal Source
336.09,41.91,92,1,9,162.58,8.0,1.49,6.32,33.85,46.34,19.35,2449,Built-up,Industrial Thermal Source
346.52,8.29,96,1,8,132.27,15.82,2.25,5.79,26.21,65.58,27.01,6300,Industrial,Industrial Thermal Source
364.75,11.51,95,1,8,108.52,5.91,2.48,7.21,33.4,79.24,13.78,690,Built-up,Industrial Thermal Source
345.4,31.67,88,1,23,149.17,-2.55,1.72,8.79,38.14,62.95,56.86,3229,Built-up,Industrial Thermal Source
351.36,40.37,85,1,12,34.35,7.35,0.33,6.89,35.52,22.3,25.34,1552,Industrial,Industrial Thermal Source
344.72,8.12,89,1,28,111.97,3.14,2.3,9.83,16.16,91.7,66.32,17223,Industrial,Industrial Thermal Source
324.38,164.71,93,1,24,150.06,-4.32,2.36,6.7,17.65,60.11,75.71,2806,Built-up,Industrial Thermal Source
360.38,31.56,84,1,21,61.4,11.56,1.15,6.78,14.79,30.19,41.11,1518,Built-up,Industrial Thermal Source
344.77,30.26,84,1,22,117.03,13.93,1.4,6.77,39.89,32.65,75.46,2044,Industrial,Industrial Thermal Source
358.39,24.35,95,1,20,80.69,2.41,1.61,9.51,14.44,73.03,73.34,1305,Built-up,Industrial Thermal Source
354.99,384.64,86,1,20,45.59,6.77,1.83,5.94,44.84,36.1,17.87,3006,Industrial,Industrial Thermal Source
